purity	normFactor	score	diploidProportion	ploidy	somaticPenalty
0.8700	0.5200	0.8674	0.0000	4.1000	0.0000
0.4700	0.9546	0.8675	0.0000	2.1800	0.0000
0.4100	0.9634	0.8682	0.0000	2.1600	0.0000
0.4700	0.5604	0.8682	0.0000	5.3000	0.0000
0.4300	0.9423	0.8683	0.0000	2.2600	0.0000
0.3600	0.8063	0.8684	0.0000	3.3000	0.0000
0.8000	0.5237	0.8692	0.0000	4.2500	0.0000
0.8700	1.7611	0.8698	0.0000	1.0000	0.0000
0.6800	0.5983	0.8701	0.0000	3.9500	0.0000
0.4600	0.9430	0.8702	0.0000	2.2400	0.0000
0.2700	0.7672	0.8704	0.0000	4.2000	0.0000
0.4100	0.5347	0.8721	0.0000	6.2000	0.0000
0.6000	1.3196	0.8727	0.0000	1.1800	0.0000
0.9000	0.2979	0.8727	0.0000	7.2000	0.0000
0.4700	0.9503	0.8729	0.0000	2.2000	0.0000
0.3900	0.5355	0.8730	0.0000	6.4000	0.0000
0.8700	0.5084	0.8739	0.0000	4.2000	0.0000
0.8800	1.7768	0.8740	0.0000	1.0000	0.0000
0.7400	0.5430	0.8740	0.0000	4.2500	0.0000
0.3500	0.8049	0.8743	0.0000	3.3500	0.0000
0.6900	0.5657	0.8748	0.0000	4.2000	0.0000
0.3800	0.5419	0.8755	0.0000	6.4000	0.0000
0.6600	0.5877	0.8765	0.0000	4.1000	0.0000
0.4600	0.5888	0.8768	0.0000	5.0000	0.0000
0.2300	0.7153	0.8769	0.0000	5.4000	0.0000
0.8900	1.7928	0.8770	0.0000	1.0000	0.0000
0.2800	0.7689	0.8775	0.0000	4.1000	0.0000
0.4300	1.2538	0.8776	0.0000	1.0400	0.0000
0.4200	0.9992	0.8779	0.0000	1.9800	0.0000
0.8800	0.3067	0.8788	0.0000	7.1000	0.0000
0.6500	0.6030	0.8790	0.0000	4.0000	0.0000
0.9000	1.8091	0.8791	0.0000	1.0000	0.0000
0.8800	0.5113	0.8792	0.0000	4.1500	0.0000
0.2900	0.7585	0.8794	0.0000	4.1500	0.0000
0.5700	1.3181	0.8795	0.0000	1.1400	0.0000
0.5200	0.5590	0.8795	0.0000	5.0000	0.0000
0.5100	1.3356	0.8796	0.0000	1.0000	0.0000
0.5500	0.5371	0.8796	0.0000	5.1000	0.0000
0.9100	1.8257	0.8804	0.0000	1.0000	0.0000
0.9400	1.8774	0.8804	0.0000	1.0000	0.0000
0.2100	0.6757	0.8807	0.0000	6.5000	0.0000
0.9500	1.8953	0.8808	0.0000	1.0000	0.0000
0.9300	1.8598	0.8809	0.0000	1.0000	0.0000
0.9200	1.8426	0.8809	0.0000	1.0000	0.0000
0.2700	0.7515	0.8812	0.0000	4.4000	0.0000
0.5900	1.3125	0.8813	0.0000	1.1800	0.0000
0.6600	1.3893	0.8816	0.0000	1.1400	0.0000
0.3300	0.8481	0.8818	0.0000	3.0500	0.0000
0.4700	0.9677	0.8822	0.0000	2.1200	0.0000
0.4600	1.2846	0.8822	0.0000	1.0200	0.0000
0.7300	0.5463	0.8823	0.0000	4.2500	0.0000
0.8100	0.5206	0.8826	0.0000	4.2500	0.0000
0.8500	0.5378	0.8829	0.0000	4.0000	0.0000
0.9600	1.9135	0.8829	0.0000	1.0000	0.0000
0.7100	1.5094	0.8832	0.0000	1.0400	0.0000
0.6500	0.5972	0.8838	0.0000	4.0500	0.0000
0.3700	0.5485	0.8843	0.0000	6.4000	0.0000
0.6600	1.4022	0.8844	0.0000	1.1200	0.0000
0.4000	0.5293	0.8852	0.0000	6.4000	0.0000
0.2400	0.7189	0.8855	0.0000	5.2000	0.0000
0.8300	0.5500	0.8858	0.0000	3.9500	0.0000
0.4500	0.9400	0.8866	0.0000	2.2600	0.0000
0.6700	0.5784	0.8867	0.0000	4.1500	0.0000
0.9700	1.9321	0.8873	0.0000	1.0000	0.0000
0.6400	1.3608	0.8881	0.0000	1.1600	0.0000
0.4700	0.9461	0.8883	0.0000	2.2200	0.0000
0.4000	0.5467	0.8884	0.0000	6.1000	0.0000
0.8900	0.3002	0.8884	0.0000	7.2000	0.0000
0.4300	1.0036	0.8887	0.0000	1.9600	0.0000
0.4600	0.9996	0.8888	0.0000	1.9800	0.0000
0.7200	0.5497	0.8902	0.0000	4.2500	0.0000
0.3200	0.5384	0.8904	0.0000	7.3000	0.0000
0.5800	1.3054	0.8916	0.0000	1.1800	0.0000
0.9800	1.9510	0.8916	0.0000	1.0000	0.0000
0.4100	0.9596	0.8916	0.0000	2.1800	0.0000
0.2900	0.7381	0.8918	0.0000	4.4000	0.0000
0.5100	1.3087	0.8924	0.0000	1.0600	0.0000
0.4500	1.0086	0.8930	0.0000	1.9400	0.0000
0.5200	1.3260	0.8931	0.0000	1.0400	0.0000
0.8700	0.5260	0.8935	0.0000	4.0500	0.0000
0.3500	0.5678	0.8942	0.0000	6.3000	0.0000
0.2300	0.7095	0.8944	0.0000	5.5000	0.0000
0.8200	0.5176	0.8952	0.0000	4.2500	0.0000
0.4700	0.9722	0.8955	0.0000	2.1000	0.0000
0.4200	0.9435	0.8956	0.0000	2.2600	0.0000
0.9900	1.9703	0.8956	0.0000	1.0000	0.0000
0.6700	0.6019	0.8960	0.0000	3.9500	0.0000
0.6500	1.4327	0.8964	0.0000	1.0600	0.0000
0.5600	1.3403	0.8973	0.0000	1.0800	0.0000
0.8700	0.3092	0.8976	0.0000	7.1000	0.0000
0.7100	0.5532	0.8977	0.0000	4.2500	0.0000
0.4200	1.2463	0.8983	0.0000	1.0400	0.0000
0.2800	0.5712	0.8983	0.0000	7.3000	0.0000
0.5300	0.5543	0.8984	0.0000	5.0000	0.0000
0.3200	0.8347	0.8985	0.0000	3.2000	0.0000
0.4500	0.5940	0.8986	0.0000	5.0000	0.0000
0.5000	1.3267	0.8988	0.0000	1.0000	0.0000
1.0000	1.9900	0.8993	0.0000	1.0000	0.0000
0.2400	0.7007	0.9009	0.0000	5.5000	0.0000
0.8800	0.5056	0.9012	0.0000	4.2000	0.0000
0.3200	0.8404	0.9018	0.0000	3.1500	0.0000
0.3600	0.5553	0.9021	0.0000	6.4000	0.0000
0.2100	0.6806	0.9027	0.0000	6.4000	0.0000
0.4100	0.9950	0.9029	0.0000	2.0000	0.0000
0.5600	0.5172	0.9053	0.0000	5.3000	0.0000
0.6500	1.3687	0.9057	0.0000	1.1600	0.0000
0.2800	0.5758	0.9064	0.0000	7.2000	0.0000
0.8800	0.3026	0.9068	0.0000	7.2000	0.0000
0.6100	1.3269	0.9069	0.0000	1.1800	0.0000
0.2300	0.7213	0.9069	0.0000	5.3000	0.0000
0.8300	0.5146	0.9071	0.0000	4.2500	0.0000
0.8600	0.5350	0.9073	0.0000	4.0000	0.0000
0.4500	1.2765	0.9080	0.0000	1.0200	0.0000
0.4500	0.5785	0.9081	0.0000	5.2000	0.0000
0.8800	0.5172	0.9086	0.0000	4.1000	0.0000
0.4700	0.9767	0.9087	0.0000	2.0800	0.0000
0.8400	0.5470	0.9097	0.0000	3.9500	0.0000
0.4600	1.0043	0.9099	0.0000	1.9600	0.0000
0.6800	0.5692	0.9101	0.0000	4.2000	0.0000
0.4400	1.0083	0.9103	0.0000	1.9400	0.0000
0.3000	0.5637	0.9115	0.0000	7.1000	0.0000
0.2900	0.5720	0.9127	0.0000	7.1000	0.0000
0.4400	0.9373	0.9139	0.0000	2.2800	0.0000
0.6600	1.4154	0.9142	0.0000	1.1000	0.0000
0.5700	1.3082	0.9142	0.0000	1.1600	0.0000
0.7200	1.5205	0.9152	0.0000	1.0400	0.0000
0.3600	0.8306	0.9152	0.0000	3.1000	0.0000
0.3000	0.5452	0.9157	0.0000	7.5000	0.0000
0.4100	1.2388	0.9158	0.0000	1.0400	0.0000
0.8900	0.5085	0.9161	0.0000	4.1500	0.0000
0.4900	1.3179	0.9166	0.0000	1.0000	0.0000
0.2800	0.7409	0.9166	0.0000	4.4500	0.0000
0.8600	0.3116	0.9166	0.0000	7.1000	0.0000
0.4300	0.9385	0.9176	0.0000	2.2800	0.0000
0.3100	0.5371	0.9178	0.0000	7.5000	0.0000
0.4600	0.9389	0.9179	0.0000	2.2600	0.0000
0.4700	0.9419	0.9179	0.0000	2.2400	0.0000
0.3200	0.8461	0.9183	0.0000	3.1000	0.0000
0.4100	0.9558	0.9186	0.0000	2.2000	0.0000
0.4700	0.9812	0.9210	0.0000	2.0600	0.0000
0.6600	0.6054	0.9214	0.0000	3.9500	0.0000
0.8400	0.5116	0.9219	0.0000	4.2500	0.0000
0.3700	0.5718	0.9223	0.0000	6.0000	0.0000
0.2700	0.7712	0.9227	0.0000	4.1500	0.0000
0.7000	0.5567	0.9230	0.0000	4.2500	0.0000
0.2000	0.6862	0.9233	0.0000	6.5000	0.0000
0.2900	0.5536	0.9240	0.0000	7.5000	0.0000
0.1800	0.6656	0.9256	0.0000	7.5000	0.0000
0.3400	0.8037	0.9258	0.0000	3.4000	0.0000
0.3500	1.1909	0.9260	0.0000	1.0600	0.0000
1.0000	0.2726	0.9263	0.0000	7.3000	0.0000
0.5700	0.5204	0.9268	0.0000	5.2000	0.0000
0.5600	1.3302	0.9273	0.0000	1.1000	0.0000
0.6500	0.5914	0.9273	0.0000	4.1000	0.0000
0.4400	0.5916	0.9279	0.0000	5.1000	0.0000
0.9900	0.2746	0.9283	0.0000	7.3000	0.0000
0.4600	1.0089	0.9286	0.0000	1.9400	0.0000
0.3200	0.8292	0.9291	0.0000	3.2500	0.0000
0.8700	0.3050	0.9292	0.0000	7.2000	0.0000
0.6400	0.6067	0.9294	0.0000	4.0000	0.0000
0.9800	0.2766	0.9303	0.0000	7.3000	0.0000
0.4000	1.2315	0.9308	0.0000	1.0400	0.0000
0.4700	0.9857	0.9314	0.0000	2.0400	0.0000
0.3600	0.5785	0.9315	0.0000	6.0000	0.0000
0.7900	0.5684	0.9316	0.0000	3.9000	0.0000
0.8700	0.5321	0.9318	0.0000	4.0000	0.0000
0.9700	0.2787	0.9322	0.0000	7.3000	0.0000
0.6600	1.3766	0.9322	0.0000	1.1600	0.0000
0.3800	0.5653	0.9325	0.0000	6.0000	0.0000
0.4400	1.2685	0.9326	0.0000	1.0200	0.0000
0.8500	0.5441	0.9326	0.0000	3.9500	0.0000
0.8900	0.5028	0.9328	0.0000	4.2000	0.0000
0.4800	1.3092	0.9330	0.0000	1.0000	0.0000
0.7800	0.5715	0.9331	0.0000	3.9000	0.0000
0.4600	0.5657	0.9333	0.0000	5.3000	0.0000
0.5600	0.5327	0.9336	0.0000	5.1000	0.0000
0.9600	0.2808	0.9341	0.0000	7.3000	0.0000
0.6600	0.5820	0.9344	0.0000	4.1500	0.0000
0.4500	1.0133	0.9347	0.0000	1.9200	0.0000
0.8800	0.5231	0.9350	0.0000	4.0500	0.0000
0.2900	0.7628	0.9352	0.0000	4.1000	0.0000
0.3400	0.5863	0.9352	0.0000	6.1000	0.0000
0.4200	1.0034	0.9354	0.0000	1.9600	0.0000
0.8000	0.5653	0.9356	0.0000	3.9000	0.0000
0.9500	0.2829	0.9358	0.0000	7.3000	0.0000
0.8500	0.3141	0.9359	0.0000	7.1000	0.0000
0.2700	0.7477	0.9360	0.0000	4.4500	0.0000
0.3400	0.5805	0.9362	0.0000	6.2000	0.0000
0.6200	1.3342	0.9367	0.0000	1.1800	0.0000
0.6400	0.6009	0.9368	0.0000	4.0500	0.0000
0.7700	0.5747	0.9375	0.0000	3.9000	0.0000
0.9400	0.2850	0.9375	0.0000	7.3000	0.0000
0.8100	0.5623	0.9387	0.0000	3.9000	0.0000
0.8500	0.5086	0.9390	0.0000	4.2500	0.0000
0.2100	0.6709	0.9391	0.0000	6.6000	0.0000
0.4100	0.9991	0.9397	0.0000	1.9800	0.0000
0.3500	0.8468	0.9398	0.0000	3.0000	0.0000
0.4700	0.9904	0.9410	0.0000	2.0200	0.0000
0.8200	0.5593	0.9410	0.0000	3.9000	0.0000
0.4300	1.0080	0.9411	0.0000	1.9400	0.0000
0.7600	0.5778	0.9418	0.0000	3.9000	0.0000
0.4200	0.9398	0.9424	0.0000	2.2800	0.0000
0.5900	1.3024	0.9427	0.0000	1.2000	0.0000
0.8300	0.5563	0.9431	0.0000	3.9000	0.0000
0.3900	1.2242	0.9432	0.0000	1.0400	0.0000
0.5700	1.2985	0.9441	0.0000	1.1800	0.0000
0.4700	0.5876	0.9442	0.0000	4.9500	0.0000
0.4800	0.5826	0.9442	0.0000	4.9500	0.0000
0.3200	0.5293	0.9444	0.0000	7.5000	0.0000
0.9300	0.2872	0.9447	0.0000	7.3000	0.0000
0.4600	1.0137	0.9448	0.0000	1.9200	0.0000
0.4100	0.9521	0.9449	0.0000	2.2200	0.0000
0.7500	0.5810	0.9453	0.0000	3.9000	0.0000
0.4100	0.5231	0.9458	0.0000	6.4000	0.0000
0.6500	0.6090	0.9463	0.0000	3.9500	0.0000
0.3200	0.5431	0.9469	0.0000	7.2000	0.0000
0.5400	0.5497	0.9470	0.0000	5.0000	0.0000
0.2800	0.5805	0.9473	0.0000	7.1000	0.0000
0.4500	0.9360	0.9476	0.0000	2.2800	0.0000
0.4900	0.5776	0.9479	0.0000	4.9500	0.0000
0.4600	0.5928	0.9482	0.0000	4.9500	0.0000
0.4700	1.3007	0.9483	0.0000	1.0000	0.0000
0.3600	0.8005	0.9484	0.0000	3.3500	0.0000
0.4700	0.9950	0.9487	0.0000	2.0000	0.0000
0.8900	0.5144	0.9489	0.0000	4.1000	0.0000
0.5800	1.2956	0.9495	0.0000	1.2000	0.0000
0.6700	1.3977	0.9495	0.0000	1.1400	0.0000
0.8400	0.5534	0.9498	0.0000	3.9000	0.0000
0.4200	0.5287	0.9501	0.0000	6.2000	0.0000
0.3400	1.1843	0.9503	0.0000	1.0600	0.0000
0.5000	0.5727	0.9505	0.0000	4.9500	0.0000
0.4400	0.5994	0.9512	0.0000	5.0000	0.0000
0.7400	0.5843	0.9520	0.0000	3.9000	0.0000
0.3800	1.2170	0.9527	0.0000	1.0400	0.0000
0.5600	1.3203	0.9533	0.0000	1.1200	0.0000
0.4400	1.0128	0.9533	0.0000	1.9200	0.0000
0.3100	0.5557	0.9536	0.0000	7.1000	0.0000
0.2800	0.5666	0.9543	0.0000	7.4000	0.0000
0.8600	0.3075	0.9543	0.0000	7.2000	0.0000
0.2000	0.6910	0.9544	0.0000	6.4000	0.0000
0.5000	1.3007	0.9545	0.0000	1.0600	0.0000
0.8600	0.5412	0.9548	0.0000	3.9500	0.0000
0.3300	0.8083	0.9553	0.0000	3.4000	0.0000
0.8600	0.5057	0.9554	0.0000	4.2500	0.0000
0.6700	0.5728	0.9554	0.0000	4.2000	0.0000
0.3900	0.5590	0.9558	0.0000	6.0000	0.0000
0.4300	1.2606	0.9558	0.0000	1.0200	0.0000
0.9000	0.5057	0.9559	0.0000	4.1500	0.0000
0.6900	0.5602	0.9559	0.0000	4.2500	0.0000
0.8800	0.5293	0.9565	0.0000	4.0000	0.0000
0.5100	0.5678	0.9569	0.0000	4.9500	0.0000
0.8400	0.3167	0.9570	0.0000	7.1000	0.0000
0.7300	1.5317	0.9571	0.0000	1.0400	0.0000
0.9200	0.2894	0.9575	0.0000	7.3000	0.0000
0.5700	0.5128	0.9576	0.0000	5.3000	0.0000
0.6000	1.3092	0.9581	0.0000	1.2000	0.0000
0.5100	1.3175	0.9584	0.0000	1.0400	0.0000
0.7300	0.5875	0.9590	0.0000	3.9000	0.0000
0.3700	1.2099	0.9591	0.0000	1.0400	0.0000
0.3400	0.8504	0.9594	0.0000	3.0000	0.0000
0.4600	1.0184	0.9596	0.0000	1.9000	0.0000
0.3200	0.8237	0.9601	0.0000	3.3000	0.0000
0.4800	0.9538	0.9606	0.0000	2.1800	0.0000
0.4700	0.9377	0.9607	0.0000	2.2600	0.0000
0.4700	0.9997	0.9612	0.0000	1.9800	0.0000
0.6300	1.3415	0.9612	0.0000	1.1800	0.0000
0.6700	1.3847	0.9617	0.0000	1.1600	0.0000
0.4200	0.5229	0.9620	0.0000	6.3000	0.0000
0.5200	0.5281	0.9620	0.0000	5.4000	0.0000
0.5100	0.5329	0.9626	0.0000	5.4000	0.0000
0.3300	0.5262	0.9629	0.0000	7.4000	0.0000
0.9000	0.5000	0.9635	0.0000	4.2000	0.0000
0.7200	0.5909	0.9653	0.0000	3.9000	0.0000
0.4300	0.9347	0.9654	0.0000	2.3000	0.0000
0.4800	0.9494	0.9665	0.0000	2.2000	0.0000
0.1800	0.6696	0.9666	0.0000	7.4000	0.0000
0.4600	1.2922	0.9668	0.0000	1.0000	0.0000
0.2900	0.7342	0.9669	0.0000	4.4500	0.0000
0.6700	1.4110	0.9676	0.0000	1.1200	0.0000
0.3600	1.2029	0.9679	0.0000	1.0400	0.0000
0.6600	1.4288	0.9685	0.0000	1.0800	0.0000
0.5000	0.5378	0.9690	0.0000	5.4000	0.0000
0.4000	0.9832	0.9693	0.0000	2.0600	0.0000
0.4100	0.9484	0.9695	0.0000	2.2400	0.0000
0.2500	0.6983	0.9699	0.0000	5.4000	0.0000
0.8500	0.5505	0.9702	0.0000	3.9000	0.0000
0.6400	0.6127	0.9706	0.0000	3.9500	0.0000
0.7100	0.5942	0.9706	0.0000	3.9000	0.0000
0.8700	0.5028	0.9711	0.0000	4.2500	0.0000
0.4800	0.9451	0.9711	0.0000	2.2200	0.0000
0.4100	0.5406	0.9713	0.0000	6.1000	0.0000
0.5700	1.2889	0.9715	0.0000	1.2000	0.0000
0.4000	0.9793	0.9720	0.0000	2.0800	0.0000
0.3300	1.1777	0.9722	0.0000	1.0600	0.0000
0.5200	0.5631	0.9725	0.0000	4.9500	0.0000
0.9100	0.2917	0.9733	0.0000	7.3000	0.0000
0.3500	0.7992	0.9755	0.0000	3.4000	0.0000
0.4500	1.0179	0.9756	0.0000	1.9000	0.0000
0.8900	0.5203	0.9756	0.0000	4.0500	0.0000
0.2800	0.7731	0.9760	0.0000	4.0500	0.0000
0.4000	0.9871	0.9762	0.0000	2.0400	0.0000
0.3600	0.8368	0.9762	0.0000	3.0500	0.0000
0.4800	0.9582	0.9762	0.0000	2.1600	0.0000
0.8700	0.5384	0.9774	0.0000	3.9500	0.0000
0.4400	0.9334	0.9774	0.0000	2.3000	0.0000
0.4200	1.2529	0.9775	0.0000	1.0200	0.0000
0.4600	0.9348	0.9777	0.0000	2.2800	0.0000
0.5600	1.3106	0.9780	0.0000	1.1400	0.0000
0.2000	0.6815	0.9783	0.0000	6.6000	0.0000
0.3500	0.5853	0.9784	0.0000	6.0000	0.0000
0.4700	1.0045	0.9791	0.0000	1.9600	0.0000
0.6300	0.6104	0.9796	0.0000	4.0000	0.0000
0.6400	0.5951	0.9797	0.0000	4.1000	0.0000
0.8500	0.3100	0.9797	0.0000	7.2000	0.0000
0.8300	0.3193	0.9800	0.0000	7.1000	0.0000
0.9300	0.2993	0.9803	0.0000	7.0000	0.0000
0.6400	1.3490	0.9803	0.0000	1.1800	0.0000
0.4800	0.9408	0.9808	0.0000	2.2400	0.0000
0.4900	0.5428	0.9814	0.0000	5.4000	0.0000
0.3000	0.7439	0.9818	0.0000	4.2500	0.0000
0.3500	0.8494	0.9819	0.0000	2.9800	0.0000
0.4500	0.5981	0.9826	0.0000	4.9500	0.0000
0.9400	0.2970	0.9826	0.0000	7.0000	0.0000
0.3500	0.5622	0.9829	0.0000	6.4000	0.0000
0.7000	0.5976	0.9835	0.0000	3.9000	0.0000
0.2100	0.6855	0.9836	0.0000	6.3000	0.0000
0.9200	0.3015	0.9840	0.0000	7.0000	0.0000
0.9500	0.2948	0.9846	0.0000	7.0000	0.0000
0.4000	0.9755	0.9853	0.0000	2.1000	0.0000
0.3500	1.1959	0.9856	0.0000	1.0400	0.0000
0.5300	0.5584	0.9857	0.0000	4.9500	0.0000
0.2500	0.7044	0.9858	0.0000	5.3000	0.0000
0.9600	0.2927	0.9865	0.0000	7.0000	0.0000
0.6500	0.5857	0.9868	0.0000	4.1500	0.0000
0.2900	0.7670	0.9869	0.0000	4.0500	0.0000
0.8800	0.5000	0.9875	0.0000	4.2500	0.0000
0.4200	0.9360	0.9876	0.0000	2.3000	0.0000
0.9700	0.2905	0.9882	0.0000	7.0000	0.0000
0.4000	0.9910	0.9882	0.0000	2.0200	0.0000
0.3700	0.8081	0.9884	0.0000	3.2500	0.0000
0.4500	1.2839	0.9884	0.0000	1.0000	0.0000
0.3700	0.8021	0.9885	0.0000	3.3000	0.0000
0.4600	1.0233	0.9886	0.0000	1.8800	0.0000
0.2800	0.7370	0.9889	0.0000	4.5000	0.0000
0.9000	0.5116	0.9891	0.0000	4.1000	0.0000
0.6800	0.5637	0.9891	0.0000	4.2500	0.0000
0.9100	0.3038	0.9894	0.0000	7.0000	0.0000
0.5700	0.5283	0.9894	0.0000	5.1000	0.0000
0.3200	0.8519	0.9896	0.0000	3.0500	0.0000
0.8600	0.5476	0.9897	0.0000	3.9000	0.0000
0.9800	0.2884	0.9897	0.0000	7.0000	0.0000
0.4100	1.0032	0.9902	0.0000	1.9600	0.0000
0.3000	0.7398	0.9907	0.0000	4.3000	0.0000
0.4400	0.5839	0.9907	0.0000	5.2000	0.0000
0.3300	0.8541	0.9910	0.0000	3.0000	0.0000
0.9900	0.2863	0.9911	0.0000	7.0000	0.0000
0.3200	1.1712	0.9913	0.0000	1.0600	0.0000
0.4000	0.5528	0.9913	0.0000	6.0000	0.0000
0.7600	0.5310	0.9914	0.0000	4.3000	0.0000
0.4200	1.0077	0.9914	0.0000	1.9400	0.0000
0.4300	1.0124	0.9917	0.0000	1.9200	0.0000
0.9000	0.2939	0.9920	0.0000	7.3000	0.0000
0.4800	0.9627	0.9924	0.0000	2.1400	0.0000
0.3300	0.5308	0.9925	0.0000	7.3000	0.0000
0.4100	0.9447	0.9926	0.0000	2.2600	0.0000
0.8900	0.5265	0.9929	0.0000	4.0000	0.0000
0.7700	0.5277	0.9929	0.0000	4.3000	0.0000
0.9100	0.4973	0.9932	0.0000	4.2000	0.0000
0.4700	1.0092	0.9945	0.0000	1.9400	0.0000
0.9100	0.5030	0.9947	0.0000	4.1500	0.0000
0.9000	0.3062	0.9948	0.0000	7.0000	0.0000
0.6100	1.3162	0.9948	0.0000	1.2000	0.0000
0.7400	1.5431	0.9948	0.0000	1.0400	0.0000
0.4800	0.5479	0.9952	0.0000	5.4000	0.0000
0.5300	0.5234	0.9956	0.0000	5.4000	0.0000
0.7500	0.5342	0.9959	0.0000	4.3000	0.0000
1.0000	0.2843	0.9959	0.0000	7.0000	0.0000
0.4400	1.0174	0.9961	0.0000	1.9000	0.0000
0.6500	1.3565	0.9963	0.0000	1.1800	0.0000
0.4100	1.2452	0.9969	0.0000	1.0200	0.0000
0.6900	0.6010	0.9973	0.0000	3.9000	0.0000
0.5500	0.5452	0.9973	0.0000	5.0000	0.0000
0.2700	0.7752	0.9989	0.0000	4.1000	0.0000
0.8800	0.5355	0.9992	0.0000	3.9500	0.0000
0.5900	1.2924	0.9996	0.0000	1.2200	0.0000
0.6300	0.6164	0.9996	0.0000	3.9500	0.0000
0.6300	0.6046	0.9997	0.0000	4.0500	0.0000
0.5600	1.3010	0.9999	0.0000	1.1600	0.0000
0.3400	0.5748	0.9999	0.0000	6.3000	0.0000
0.7400	0.5376	1.0004	0.0000	4.3000	0.0000
0.4000	0.9717	1.0011	0.0000	2.1200	0.0000
0.6600	0.5765	1.0016	0.0000	4.2000	0.0000
0.8900	0.3085	1.0022	0.0000	7.0000	0.0000
0.3000	0.7357	1.0025	0.0000	4.3500	0.0000
0.5800	0.5161	1.0026	0.0000	5.2000	0.0000
0.5400	0.5539	1.0026	0.0000	4.9500	0.0000
0.5800	1.2859	1.0026	0.0000	1.2200	0.0000
0.6800	1.3928	1.0030	0.0000	1.1600	0.0000
0.5700	1.2794	1.0031	0.0000	1.2200	0.0000
0.4800	0.9366	1.0032	0.0000	2.2600	0.0000
0.3200	0.8183	1.0032	0.0000	3.3500	0.0000
0.8900	0.4972	1.0038	0.0000	4.2500	0.0000
0.7300	0.5409	1.0044	0.0000	4.3000	0.0000
0.8200	0.3219	1.0045	0.0000	7.1000	0.0000
0.4500	0.5710	1.0048	0.0000	5.3000	0.0000
0.3400	0.8529	1.0050	0.0000	2.9800	0.0000
0.8400	0.3125	1.0054	0.0000	7.2000	0.0000
0.3700	0.8143	1.0054	0.0000	3.2000	0.0000
0.4700	1.0141	1.0075	0.0000	1.9200	0.0000
0.4700	0.5531	1.0075	0.0000	5.4000	0.0000
0.4700	0.9336	1.0077	0.0000	2.2800	0.0000
0.7800	0.5245	1.0080	0.0000	4.3000	0.0000
0.4800	0.9672	1.0083	0.0000	2.1200	0.0000
0.8700	0.5448	1.0084	0.0000	3.9000	0.0000
0.4500	0.9321	1.0086	0.0000	2.3000	0.0000
0.6600	1.3642	1.0088	0.0000	1.1800	0.0000
0.4400	1.2757	1.0091	0.0000	1.0000	0.0000
0.2400	0.6948	1.0096	0.0000	5.6000	0.0000
0.7200	0.5443	1.0097	0.0000	4.3000	0.0000
0.8800	0.3109	1.0098	0.0000	7.0000	0.0000
0.6800	0.6045	1.0102	0.0000	3.9000	0.0000
0.4200	0.5172	1.0110	0.0000	6.4000	0.0000
0.8900	0.2963	1.0113	0.0000	7.3000	0.0000
0.2300	0.7273	1.0116	0.0000	5.2000	0.0000
0.4300	0.9310	1.0117	0.0000	2.3200	0.0000
0.2700	0.7439	1.0127	0.0000	4.5000	0.0000
0.5800	0.5084	1.0129	0.0000	5.3000	0.0000
0.3400	1.1891	1.0130	0.0000	1.0400	0.0000
0.3000	0.7481	1.0131	0.0000	4.2000	0.0000
0.3100	1.1647	1.0132	0.0000	1.0600	0.0000
0.4000	1.2376	1.0134	0.0000	1.0200	0.0000
0.4500	1.0226	1.0140	0.0000	1.8800	0.0000
0.7100	0.5478	1.0148	0.0000	4.3000	0.0000
0.4900	1.2927	1.0148	0.0000	1.0600	0.0000
0.8200	0.5658	1.0150	0.0000	3.8500	0.0000
0.8100	0.5688	1.0150	0.0000	3.8500	0.0000
0.4100	0.9410	1.0152	0.0000	2.2800	0.0000
0.8300	0.5629	1.0154	0.0000	3.8500	0.0000
0.4000	0.9679	1.0155	0.0000	2.1400	0.0000
0.9000	0.5176	1.0157	0.0000	4.0500	0.0000
0.3400	0.5923	1.0158	0.0000	6.0000	0.0000
0.3000	0.7316	1.0160	0.0000	4.4000	0.0000
0.4300	0.5971	1.0161	0.0000	5.1000	0.0000
0.2500	0.6922	1.0169	0.0000	5.5000	0.0000
0.8700	0.3134	1.0172	0.0000	7.0000	0.0000
0.6600	1.4425	1.0185	0.0000	1.0600	0.0000
0.8400	0.5599	1.0188	0.0000	3.8500	0.0000
0.9000	0.4944	1.0194	0.0000	4.2500	0.0000
0.7000	0.5513	1.0194	0.0000	4.3000	0.0000
0.6700	1.3719	1.0195	0.0000	1.1800	0.0000
0.4700	1.0190	1.0198	0.0000	1.9000	0.0000
0.5600	1.2916	1.0200	0.0000	1.1800	0.0000
0.4000	0.9950	1.0203	0.0000	2.0000	0.0000
0.8900	0.5327	1.0203	0.0000	3.9500	0.0000
0.4300	0.6049	1.0207	0.0000	5.0000	0.0000
0.8000	0.5718	1.0208	0.0000	3.8500	0.0000
0.5000	1.3092	1.0214	0.0000	1.0400	0.0000
0.6800	1.4062	1.0215	0.0000	1.1400	0.0000
0.8500	0.5570	1.0218	0.0000	3.8500	0.0000
0.9200	0.4945	1.0219	0.0000	4.2000	0.0000
0.4400	0.6034	1.0220	0.0000	4.9500	0.0000
0.6700	0.5674	1.0220	0.0000	4.2500	0.0000
0.7900	0.5214	1.0223	0.0000	4.3000	0.0000
0.6700	0.6080	1.0223	0.0000	3.9000	0.0000
0.2700	0.5846	1.0223	0.0000	7.2000	0.0000
